Date,Open,High,Low,Close,Volume
2019-09-24,34565,35358,33256,34565,112625
2019-09-25,34470,34984,33816,34332,116210
2019-09-26,34424,34984,33023,33631,155982
2019-09-27,33770,33816,32648,33444,123449
2019-09-30,33490,33537,32462,32743,95428
2019-10-01,33397,38908,32836,37601,1167348
2019-10-02,36713,38674,36432,36620,450353
2019-10-04,36666,37273,35638,35686,247449
2019-10-07,35826,39468,35638,38488,784153
2019-10-08,38628,38861,37180,37881,395366
2019-10-10,37693,38207,36899,36994,233652
2019-10-11,37227,37460,36339,36387,196501
2019-10-14,36946,37133,36152,36387,222433
2019-10-15,36385,37087,36339,36387,119444
2019-10-16,36759,38207,36759,37461,320196
2019-10-17,37646,38020,37039,37508,121963
2019-10-18,37693,37693,36526,36527,140672
2019-10-21,36573,36759,35919,36200,121029
2019-10-22,36526,38114,35966,37555,432342
2019-10-23,37787,39095,37787,38348,567620
2019-10-24,37367,38581,36480,38162,382953
2019-10-25,38207,38674,37460,37788,179178
2019-10-28,37646,38300,37553,37928,147146
2019-10-29,38300,38721,38067,38488,269605
2019-10-30,38861,38861,37646,37741,161088
2019-10-31,37787,38254,37367,37367,112923
2019-11-01,37367,38021,36946,37134,98429
2019-11-04,37553,38254,37413,38255,139589
2019-11-05,38254,38348,37553,38302,107142
2019-11-06,38581,38581,37741,37881,100762
2019-11-07,38768,39515,37320,37415,276480
2019-11-08,37553,37881,35778,36059,329007
2019-11-11,36339,36432,35171,36013,138540
2019-11-12,36059,36619,36059,36387,104595
2019-11-13,35966,36526,35405,35452,133134
2019-11-14,35638,36480,35591,36106,150417
2019-11-15,36526,36526,35826,36387,89019
2019-11-18,36619,36619,36105,36387,70577
2019-11-19,36339,36432,35638,36154,86945
2019-11-20,35966,36480,35685,36013,97889
2019-11-21,36059,36292,32696,34939,183546
2019-11-22,34611,35265,33770,34098,181730
2019-11-25,34051,35685,34051,34425,222069
2019-11-26,35731,36059,34565,34658,1574028
2019-11-27,35498,35591,34237,34892,237542
2019-11-28,34844,35265,33490,33537,162999
2019-11-29,33583,33910,32789,33117,116094
2019-12-02,33162,34470,33162,33678,86270
2019-12-03,33209,33630,32976,33304,80958
2019-12-04,33303,33676,32836,32976,99370
2019-12-05,33116,33583,33023,33117,113693
2019-12-06,33630,33630,32976,33164,84832
2019-12-09,33209,33209,32089,32183,122662
2019-12-10,32182,32696,32135,32697,64610
2019-12-11,32462,33116,32369,32743,102668
2019-12-12,32929,35124,32929,34612,280566
2019-12-13,34844,35872,34377,35032,184573
2019-12-16,35031,35077,34004,34144,139056
2019-12-17,34190,35405,34004,35405,167703
2019-12-18,35685,36012,35171,35405,112743
2019-12-19,35405,36245,35358,35966,173788
2019-12-20,36152,37881,36152,37367,358270
2019-12-23,37834,40310,37741,39470,556216
2019-12-24,40075,40450,39048,39703,337948
2019-12-26,40075,41478,40075,41478,586212
2019-12-27,41232,41674,39614,40056,484793
2019-12-30,40350,40350,38536,39027,310694
2020-01-02,39075,39369,37800,38929,220447
2020-01-03,39320,39516,38144,38193,208250
2020-01-06,37359,37751,36771,36820,187466
2020-01-07,36967,38536,36967,38242,226425
2020-01-08,37555,37947,36428,36428,245153
2020-01-09,37506,38046,37212,37605,129298
2020-01-10,37849,38046,37163,37703,141442
2020-01-13,38389,38928,38144,38144,164662
2020-01-14,38144,38634,37653,37752,140859
2020-01-15,37751,37898,37310,37311,88114
2020-01-16,37653,47508,37261,44518,8482779
2020-01-17,47312,48538,41919,42311,3924174
2020-01-20,42311,43144,40840,41086,854900
2020-01-21,41085,41723,39909,40203,527066
2020-01-22,39909,41674,39909,41380,545346
2020-01-23,41379,41527,40546,41135,283521
2020-01-28,39712,40497,39516,39517,316325
2020-01-29,40007,41674,39614,40694,409170
2020-01-30,41085,42556,40693,41037,631639
2020-01-31,41625,42654,40840,41135,491558
2020-02-03,40595,41478,39663,41135,312908
2020-02-04,41625,42017,40595,41037,339579
2020-02-05,41674,41723,40497,40890,204180
2020-02-06,41134,42850,41134,42508,605192
2020-02-07,42850,42850,41821,42262,254640
2020-02-10,42311,43635,41870,43243,407756
2020-02-11,43586,43929,42703,43145,353159
2020-02-12,43193,43390,42360,42900,198612
2020-02-13,43095,43880,42850,42949,491771
2020-02-14,42850,43341,42507,42998,243455
2020-02-17,43144,44762,43144,44224,741544
2020-02-18,43390,44174,43046,43292,421327
2020-02-19,43635,43831,42066,42262,259931
2020-02-20,42164,42899,41576,42753,248786
2020-02-21,41968,42605,41134,41135,239005
2020-02-24,39320,40546,38438,38781,378591
2020-02-25,38781,40252,38634,40007,298426
2020-02-26,39516,40791,38928,40301,261454
2020-02-27,40693,40889,38879,39174,214386
2020-02-28,39173,40399,38732,39125,347286
2020-03-02,39516,39811,37996,39811,245719
2020-03-03,40693,40693,39271,39272,186544
2020-03-04,38879,39909,38830,39713,124675
2020-03-05,40252,41870,39712,41331,314674
2020-03-06,40938,41478,40105,40497,195717
2020-03-09,39762,41379,39516,39517,287918
2020-03-10,38781,40203,38340,40056,255589
2020-03-11,40350,40448,38634,38781,203418
2020-03-12,38340,39418,37457,38781,465261
2020-03-13,37653,38732,34859,37016,536188
2020-03-16,37947,38928,35300,35300,296460
2020-03-17,33535,37016,33241,36379,394928
2020-03-18,36673,37261,33829,33830,270538
2020-03-19,35349,35790,29024,29466,598016
2020-03-20,30593,33633,30005,33437,442031
2020-03-23,31868,43439,31378,43292,5122043
2020-03-24,45792,56186,45694,56187,7439307
2020-03-25,60501,69228,57559,59128,8986276
2020-03-26,61481,74425,55598,63149,12294824
2020-03-27,65894,65894,59128,61089,1028948
2020-03-30,61089,66678,61089,65208,717750
2020-03-31,66776,78347,66776,78347,1382463
2020-04-01,73542,73542,64227,64227,881582
2020-04-02,59324,69522,56872,67365,823057
2020-04-03,69228,70600,65894,67463,499232
2020-04-06,69522,71091,65011,67659,1270285
2020-04-07,67659,67757,61971,65306,1145781
2020-04-08,64619,64619,62069,62560,610349
2020-04-09,63246,69522,62462,65012,1527290
2020-04-10,67561,68247,62854,65698,1001655
2020-04-13,65894,80406,64913,75210,9749122
2020-04-14,76974,77464,71091,73052,2892078
2020-04-16,71483,73836,70306,72170,875988
2020-04-17,72071,72561,68247,69522,1241374
2020-04-20,68737,75601,67364,70209,1484404
2020-04-21,69718,74327,67561,70895,1995966
2020-04-22,69522,72758,69424,71189,1071015
2020-04-23,72463,72561,70698,71189,535655
2020-04-24,71777,73248,70306,70993,921995
2020-04-27,72071,72169,70796,71189,427394
2020-04-28,70993,71483,69228,70013,468893
2020-04-29,70110,70502,68737,69228,377812
2020-05-04,69031,73542,68149,70503,1195607
2020-05-06,72365,72365,69620,70895,404911
2020-05-07,70698,71581,70404,70601,268126
2020-05-08,71287,72856,70600,71876,792786
2020-05-11,73444,73836,72071,73150,756171
2020-05-12,73346,82563,73150,75700,5418564
2020-05-13,76484,83348,76288,83348,4749161
2020-05-14,81975,83642,80406,82858,2236386
2020-05-15,83348,88545,80896,86094,3171485
2020-05-18,87662,90016,81877,82760,2172205
2020-05-19,82857,83740,78935,81975,1324032
2020-05-20,82759,84721,82465,82662,639880
2020-05-21,83152,84721,81975,84329,556903
2020-05-22,84819,85113,82956,84329,588067
2020-05-25,85407,86682,84230,86094,655193
2020-05-26,86780,88054,85505,86976,682185
2020-05-27,85309,85995,83250,83446,769919
2020-05-28,83740,85309,81387,84623,650519
2020-05-29,85309,89918,84721,89918,2146925
2020-06-01,88937,115118,88054,110804,9657621
2020-06-02,111686,114726,108941,111687,3183611
2020-06-03,119335,139730,117275,120610,9493647
2020-06-04,127964,131003,120903,128062,3524536
2020-06-05,125708,129729,124826,127964,1835501
2020-06-08,127179,128454,122668,124630,1460611
2020-06-09,124434,133553,121884,132965,3801235
2020-06-10,131396,133651,128552,131592,1786203
2020-06-11,135808,137867,129729,131102,2303195
2020-06-12,123551,136985,123061,132377,1994617
2020-06-15,133357,134533,118746,121885,1410873
2020-06-16,126493,141103,125512,138554,4017851
2020-06-17,138063,140221,131690,135416,1527846
2020-06-18,137083,138260,132964,133749,769206
2020-06-19,134631,140123,130219,134730,1206384
2020-06-22,134828,140123,133651,137868,1232018
2020-06-23,140711,141692,136200,136887,2194890
2020-06-24,137965,139240,133847,133946,974427
2020-06-25,131494,136789,131396,133651,662319
2020-06-26,134926,135220,129532,131004,485631
2020-06-29,131592,133161,126591,126591,582898
2020-06-30,128454,128454,120707,124434,932206
2020-07-01,125120,125316,114726,118649,712491
2020-07-02,118648,124139,118648,121394,545157
2020-07-03,122080,122178,116785,121492,491406
2020-07-06,121492,124041,120609,120708,335565
2020-07-07,120315,123747,119237,120708,410858
2020-07-08,123355,123453,120021,120806,253374
2020-07-09,123551,137279,123453,129729,2446718
2020-07-10,132670,133847,127473,131592,747495
2020-07-13,132376,134828,130317,133946,671957
2020-07-14,133945,135514,131396,132180,476621
2020-07-15,133455,133847,128552,130219,456041
2020-07-16,128748,131003,127473,129043,329167
2020-07-17,130905,132376,128160,131396,495234
2020-07-20,133357,133553,127179,127376,571258
2020-07-21,127767,129238,124728,125709,519250
2020-07-22,124728,125806,121198,125317,543819
2020-07-23,125316,125316,122668,123944,341107
2020-07-24,122767,131297,121786,124238,705967
2020-07-27,124237,124532,121590,121590,342763
2020-07-28,123551,123747,120609,120904,296015
2020-07-29,119727,120903,114530,115903,633157
2020-07-30,115903,127375,110804,115707,2171253
2020-07-31,115805,118942,115314,115413,326941
2020-08-03,113843,117373,110804,116001,541146
2020-08-04,116785,118648,115805,116295,306572
2020-08-05,116295,123551,116197,121786,883267
2020-08-06,123257,123257,119237,119531,387520
2020-08-07,120119,121492,118746,120021,426920
2020-08-10,121198,122178,117668,117962,470323
2020-08-11,118060,118844,116295,116589,312082
2020-08-12,116393,116491,111980,112079,389969
2020-08-13,113059,120511,113059,115021,839276
2020-08-14,115412,115706,109823,110510,380849
2020-08-18,110706,113157,105901,106980,367050
2020-08-19,110509,111294,106391,107568,241719
2020-08-20,107764,115314,106881,108941,806756
2020-08-21,110117,111000,103940,106686,356081
2020-08-24,107568,110608,105901,110020,290147
2020-08-25,110804,111294,108058,110412,197158
2020-08-26,112961,119138,111980,113844,859121
2020-08-27,114432,114432,109921,110412,335106
2020-08-28,111392,113255,110117,110804,267271
2020-08-31,110608,111392,107470,108941,306203
2020-09-01,107666,115706,107666,110706,400885
2020-09-02,110706,112667,109823,110706,187128
2020-09-03,111294,111392,109431,110020,199029
2020-09-04,106881,108352,106881,107666,219355
2020-09-07,107764,118452,106391,117178,1211377
2020-09-08,114432,121296,111588,118649,2004001
2020-09-09,122570,133455,114922,114923,3253953
2020-09-10,115608,124041,113353,121394,2045459
2020-09-11,119923,128454,116687,119335,1618979
2020-09-14,119531,119923,116785,116884,411268
2020-09-15,117275,119040,116491,116688,365712
2020-09-16,117471,121002,116393,116688,480271
2020-09-17,116883,118648,114922,114923,472075
2020-09-18,122080,124434,116295,117962,1155013
2020-09-21,116981,119040,113255,113648,379434
2020-09-22,112471,115510,107960,108353,486691
2020-09-23,109333,111000,102959,108059,442717
2020-09-24,105803,107372,99821,99822,475445
2020-09-25,100017,104920,99919,101293,626044
2020-09-28,116981,121100,106881,108059,1798944
2020-09-29,108941,112078,106391,111196,493960
2020-10-05,111392,111588,108450,110020,293715
2020-10-06,110117,114726,109529,111785,478890
2020-10-07,111784,112274,110804,111294,203123
2020-10-08,112078,114726,111098,111883,319374
2020-10-12,113451,114726,111490,114726,343587
2020-10-13,115020,115118,113059,113354,205512
2020-10-14,112373,112765,109529,109922,217371
2020-10-15,108842,110902,106587,106588,207501
2020-10-16,106685,108548,104920,106195,169294
2020-10-19,106195,109039,105901,105901,188931
2020-10-20,103940,105312,100704,103156,261443
2020-10-21,102273,104136,101096,103156,174284
2020-10-22,102077,103351,100017,100312,193403
2020-10-23,100508,102077,98547,100312,205658
2020-10-26,101979,106195,101096,101685,401530
2020-10-27,100998,104822,100508,103156,237878
2020-10-28,103842,106685,102861,106686,168082
2020-10-29,104920,112078,104920,111785,404389
2020-10-30,111784,111784,106685,106686,253134
2020-11-02,106979,109823,106783,108549,138093
2020-11-03,109921,112667,109431,111392,271322
2020-11-04,112765,114236,110215,112471,318226
2020-11-05,113353,113549,111686,112275,205082
2020-11-06,112863,115706,111784,111883,388449
2020-11-09,112373,114236,112373,112961,212246
2020-11-10,113941,114039,109627,110020,256449
2020-11-11,109529,128454,109529,126689,4417198
2020-11-12,124532,125414,120021,122375,1060582
2020-11-13,121394,123943,116589,120414,799310
2020-11-16,120413,122570,119237,119727,350731
2020-11-17,118942,125904,116883,122277,907640
2020-11-18,122668,124924,120511,122963,518020
2020-11-19,126199,130709,124532,126101,1179897
2020-11-20,126100,129434,125414,128356,599674
2020-11-23,130513,137769,129434,133063,1784965
2020-11-24,134337,135318,131199,134632,725233
2020-11-25,137769,174933,136691,168658,11489403
2020-11-26,174835,191995,165323,183366,10822941
2020-11-27,183170,185621,180522,185131,2409469
2020-11-30,185033,195525,185033,185621,836953
2020-12-01,188268,190033,183366,190034,486655
2020-12-02,194544,205919,191014,201016,901097
2020-12-03,196897,239846,196211,232394,5027374
2020-12-04,229452,239258,227687,233963,3052254
2020-12-07,235140,239062,213861,232198,3497202
2020-12-08,223569,229452,199055,200526,3008096
2020-12-09,201114,210429,190524,205625,2122535
2020-12-10,200526,224648,199741,221118,2589945
2020-12-11,224746,227393,217391,218078,1039226
2020-12-14,223863,233767,219254,227492,2243434
2020-12-15,231119,240239,217980,235336,3709700
2020-12-16,238277,238572,227687,228963,1514194
2020-12-17,224353,234845,223569,229453,1185680
2020-12-18,231904,239160,229256,237788,1721354
2020-12-21,240239,247887,235434,239258,2395452
2020-12-22,237983,239258,228766,229453,1175638
2020-12-23,234159,241709,228570,230629,2236508
2020-12-24,233178,239650,225922,235336,1600327
2020-12-28,240631,268871,237297,252300,5785386
2020-12-29,259800,261300,248000,250100,2567907
2020-12-30,248200,248200,234500,238600,1690965
2021-01-04,228000,230700,216200,218300,1724617
2021-01-05,219100,225900,213400,218400,960322
